Name:String(32):Required,Description:String(256),IP Address:Subnets(a.b.c.d/m#....):Required,Model Name:String(32),Software Version:String(32),Network Device Groups:String(100)(Type#Root Name#Name|...):Required,Authentication:Protocol:String(6),Authentication:Shared Secret:String(128),EnableKeyWrap:Boolean(true|false),EncryptionKey:String(ascii:16|hexa:32),AuthenticationKey:String(ascii:20|hexa:40),InputFormat:String(32),SNMP:Version:Enumeration(1|2c|3),SNMP:RO Community:String(32),SNMP:Username:String(32),SNMP:Security Level:Enumeration(Auth|No Auth|Priv),SNMP:Authentication Protocol:Enumeration(MD5|SHA),SNMP:Authentication Password:String(32),SNMP:Privacy Protocol:Enumeration(DES|AES128|AES192|AES256|3DES),SNMP:Privacy Password:String(32),SNMP:Polling Interval:Integer:600-86400 seconds,SNMP:Is Link Trap Query:Boolean(true|false),SNMP:Is MAC Trap Query:Boolean(true|false),SNMP:Originating Policy Services Node:String(32),SGA:Device Id:String(32),SGA:Device Password:String(256),SGA:Environment Data Download Interval:Integer:1-2147040000 seconds,SGA:Peer Authorization Policy Download Interval:Integer:1-2147040000 seconds,SGA:Reauthentication Interval:Integer:1-2147040000 seconds,SGA:SGACL List Download Interval:Integer:1-2147040000 seconds,SGA:Is Other SGA Devices Trusted:Boolean(true|false),SGA:Notify this device about SGA configuration changes:String(ENABLE_USING_CLI|ENABLE_USING_COA|DISABLE_ALL),SGA:Include this device when deploying Security Group Tag Mapping Updates:Boolean(true|false),Deployment:EXEC Mode Username:String(32),Deployment:EXEC Mode Password:String(32),Deployment:Enable Mode Password:String(32),SGA:PAC issue date:Date,SGA:PAC expiration date:Date,SGA:PAC issued by:String,TACACS:Shared Secret:String(128),TACACS:Connect Mode Options:String (OFF|ON_LEGACY|ON_DRAFT_COMPLIANT),Profile:String(128):Required,coaPort:Integer(128):Required,DtlsRequired:Boolean(true|false),DtlsCoaPort:Integer(128),DtlsIssuerCertificate:String(128),DtlsDnsName:String(100),SGA:CoA Coa Source Host:String,Authentication:Second Shared Secret:String(128),Enable Multi Shared Secret:Boolean(true|false)
CL2022NAD1214,,10.1.5.215/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1215,,10.1.5.216/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1216,,10.1.5.217/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1217,,10.1.5.218/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1218,,10.1.5.219/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1219,,10.1.5.220/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1220,,10.1.5.221/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1221,,10.1.5.222/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1222,,10.1.5.223/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1223,,10.1.5.224/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1224,,10.1.5.225/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1225,,10.1.5.226/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1226,,10.1.5.227/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1227,,10.1.5.228/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1228,,10.1.5.229/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1229,,10.1.5.230/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1230,,10.1.5.231/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1231,,10.1.5.232/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1232,,10.1.5.233/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1233,,10.1.5.234/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1234,,10.1.5.235/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1235,,10.1.5.236/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1236,,10.1.5.237/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1237,,10.1.5.238/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1238,,10.1.5.239/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1239,,10.1.5.240/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1240,,10.1.5.241/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1241,,10.1.5.242/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1242,,10.1.5.243/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1243,,10.1.5.244/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1244,,10.1.5.245/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1245,,10.1.5.246/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1246,,10.1.5.247/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1247,,10.1.5.248/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1248,,10.1.5.249/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1249,,10.1.5.250/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1250,,10.1.6.1/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1251,,10.1.6.2/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1252,,10.1.6.3/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1253,,10.1.6.4/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1254,,10.1.6.5/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1255,,10.1.6.6/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1256,,10.1.6.7/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1257,,10.1.6.8/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1258,,10.1.6.9/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1259,,10.1.6.10/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1260,,10.1.6.11/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1261,,10.1.6.12/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1262,,10.1.6.13/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1263,,10.1.6.14/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1264,,10.1.6.15/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1265,,10.1.6.16/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1266,,10.1.6.17/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1267,,10.1.6.18/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1268,,10.1.6.19/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1269,,10.1.6.20/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1270,,10.1.6.21/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1271,,10.1.6.22/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1272,,10.1.6.23/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1273,,10.1.6.24/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1274,,10.1.6.25/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1275,,10.1.6.26/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1276,,10.1.6.27/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1277,,10.1.6.28/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1278,,10.1.6.29/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1279,,10.1.6.30/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1280,,10.1.6.31/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1281,,10.1.6.32/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1282,,10.1.6.33/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1283,,10.1.6.34/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1284,,10.1.6.35/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1285,,10.1.6.36/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1286,,10.1.6.37/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1287,,10.1.6.38/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1288,,10.1.6.39/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1289,,10.1.6.40/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1290,,10.1.6.41/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1291,,10.1.6.42/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1292,,10.1.6.43/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1293,,10.1.6.44/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1294,,10.1.6.45/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1295,,10.1.6.46/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1296,,10.1.6.47/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1297,,10.1.6.48/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1298,,10.1.6.49/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1299,,10.1.6.50/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1300,,10.1.6.51/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1301,,10.1.6.52/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1302,,10.1.6.53/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1303,,10.1.6.54/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1304,,10.1.6.55/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
CL2022NAD1305,,10.1.6.56/32,,,Location#All Locations|IPSEC#Is IPSEC Device#No|Device Type#All Device Types,RADIUS,cisco123,FALSE,,,,,,,,,,,,,,,,,,,,,,,ENABLE_USING_COA,,,,,,,,,,Cisco,1700,FALSE,2083,,,,,
